"","ID","POA_CODE","UHexceedence_iid","UHexceedence_BYM","RRF_iid","RRF_BYM"
"75",75,"2099",0.477963578111072,0.348783778476313,0.088644862821742,0.0869486568288884
"76",76,"2100",0.0586310309683051,0.199908718173004,0.0700417853377551,0.0731183069394869
"77",77,"2101",0.443752413465053,0.511199987891732,0.0876543031778983,0.0888877809769534
"78",78,"2102",0.180075578075786,0.447204277916605,0.0751308165157141,0.0818556193532178
"79",79,"2103",0.972928226143386,0.892903138651009,0.127448471486262,0.12569166640251
"80",80,"2106",0.463735568607555,0.821946156642305,0.0886673074051579,0.105198836953715
"81",81,"2107",0.906330985996343,0.92355002719533,0.112691154687462,0.125887708210886
"82",82,"2110",0.806144662690483,0.713329081790212,0.10708302336199,0.106784960441775
"83",83,"2111",0.0459840148451786,0.308674509695558,0.0656505945369734,0.0727787748932537
"84",84,"2112",0.568423848720685,0.715811645190256,0.091615336011721,0.0947720231867924
"85",85,"2113",0.225656112033622,0.6958027568095,0.0794560884107645,0.0868360855472119
"86",86,"2114",0.883228073252568,0.910345604326053,0.105558788461508,0.110198205332269
"87",87,"2115",0.63592818688181,0.933824105411028,0.0954737210635523,0.107549572376764
"88",88,"2116",0.50582575483297,0.991905936147292,0.0905267467509095,0.116371749647325
"89",89,"2117",0.495876579252958,0.976886940164273,0.0894289660331686,0.103021927039424
"90",90,"2118",0.963473517358806,0.974843653684562,0.116178596568724,0.119281765816473
"91",91,"2119",0.455896362263768,0.807605788121571,0.0883103235158609,0.0992159686810014
"92",92,"2120",0.541846090456072,0.810297252664561,0.0911238397149283,0.096176245117435
"93",93,"2121",0.975929687469341,0.965458690654476,0.118393635137104,0.120422513295158
"94",94,"2122",0.977736952907605,0.978274636663641,0.116010136331829,0.117082775697386
"95",95,"2125",0.261484849557146,0.731606226078492,0.0800140622120075,0.0895360336687987
"96",96,"2126",0.497341646959094,0.662577190496041,0.0899374031903036,0.0942832772094228
"97",97,"2127",0.998066118238167,0.998826431142997,0.138194890532933,0.14729266711036
"98",98,"2128",0.87955475556585,0.998972107507613,0.117066856407544,0.143494683711811
"99",99,"2131",0.287983592097562,0.249776009238344,0.0822915794178746,0.0804557695597001
"100",100,"2132",0.318827746104952,0.29269427825307,0.082103680610295,0.0809927910990958
"101",101,"2133",0.250520106251499,0.32842932356241,0.0796624646867158,0.0808949775668334
"102",102,"2134",0.386544234437045,0.473306260717938,0.0853096995516532,0.0870522122737608
"103",103,"2135",0.822906926409957,0.908919555568404,0.103874223033193,0.107764432380101
"104",104,"2136",0.340943949301717,0.522776223694486,0.0830283552449359,0.0875360010664593
"105",105,"2137",0.510866496367052,0.742352294629763,0.0897286198548478,0.0936612000932736
"106",106,"2138",0.843445023091288,0.952694714047967,0.103323405240616,0.111986283768397
"107",107,"2140",0.952607554453978,0.98631710895357,0.115837531614764,0.123232286951197
"108",108,"2141",0.986279471113185,0.998559007688927,0.11860657258356,0.125852654355754
"109",109,"2142",0.999992451057227,0.9999624521726,0.142968442276637,0.147594788715978
"110",110,"2143",0.812296444020159,0.985748235610728,0.106233341406941,0.120232011103504
"111",111,"2144",0.999999836662889,0.999864127641855,0.143447772804554,0.14698443102268
"112",112,"2145",0.975551831512215,0.989801336645367,0.103770773553522,0.106498363443685
"113",113,"2146",0.979104361120847,0.931020983819206,0.121646304096765,0.119641729431471
"114",114,"2147",0.280840007405564,0.513527727842084,0.0832349428798369,0.0853151237656499
"115",115,"2148",0.970812218664798,0.897109567688781,0.104820074821121,0.105239224445842
"116",116,"2150",0.999999999999998,0.99999890547458,0.220388723637915,0.214709738463034
"117",117,"2151",0.967783128888743,0.986024674075165,0.116128494522087,0.119668822235625
"118",118,"2152",0.510554442969375,0.821226109993,0.0903212227291367,0.0988046916246282
"119",119,"2153",0.00898137428725665,0.422745390682289,0.0676381045127177,0.0730033459693119
"120",120,"2154",0.663099086728946,0.667013848464967,0.0944378373845698,0.0950339478612813
"121",121,"2155",0.095058194416956,0.348387206561144,0.0773470172165768,0.0790919248159752
"122",122,"2156",0.833195885487788,0.762996041989646,0.10795593273064,0.106160600798624
"123",123,"2158",0.503494844977525,0.673026554540026,0.0905092121375519,0.0949868760604071
"124",124,"2160",0.934935534160164,0.994173915854705,0.104901974696888,0.111966359148529
"125",125,"2161",0.987579967208873,0.991312965748541,0.11296502548396,0.117378906326106
"126",126,"2162",0.70617712180163,0.991566727736871,0.0972736798532608,0.109251533990533
"127",127,"2163",0.892402228196176,0.956566251504593,0.111959516656412,0.117696304905136
"128",128,"2164",0.740099541867582,0.95016649997517,0.0985508968134926,0.105825326215544
"129",129,"2165",0.756054571812372,0.922635578703696,0.0962965046698106,0.100354421438806
"130",130,"2166",0.565866699596428,0.801392226929433,0.0907963268607553,0.0937816620815587
"131",131,"2167",0.255972385487188,0.381425102495081,0.0797703001339433,0.0821760992714999
"132",132,"2168",0.83579361024565,0.720101842711897,0.0990139971731692,0.0993116827074781
"133",133,"2170",0.555417908303578,0.65759518706131,0.089883821900155,0.090493525644786
"134",134,"2171",0.0649070155399267,0.397361917211388,0.0732361602294324,0.0773883529420846
"135",135,"2173",0.075883809450913,0.123936868020888,0.071021102387956,0.0727901595495229
"136",136,"2176",0.247595251737936,0.631286471731532,0.0820464240635154,0.0860270680667683
"137",137,"2177",0.809860991074113,0.753081512384389,0.104036714753916,0.103062524157813
"138",138,"2179",0.821741276066903,0.580683972786886,0.108982467562741,0.100460938996692
"139",139,"2190",0.66722264263603,0.94491150874506,0.0944008257325393,0.0999667056943586
"140",140,"2192",0.928707436770668,0.890673876994338,0.113507424240303,0.112238977208992
"141",141,"2193",0.245173447240067,0.336271703500691,0.0792882207870513,0.0807581852867327
"142",142,"2194",0.879133438713001,0.717858523504018,0.106086027760366,0.103866296338216
"143",143,"2195",0.950389348448113,0.904067613600928,0.106146981008351,0.108224143090854
"144",144,"2196",0.886723546653216,0.833856327772983,0.102571069566882,0.102674263863765
"145",145,"2197",0.795278633675437,0.946373366708704,0.104245517312558,0.114178950882366
"146",146,"2198",0.707774362664086,0.914148405115045,0.0999619027144853,0.107428584594826
"147",147,"2199",0.804951965184124,0.960452778904062,0.101063971650864,0.107870898717003
"148",148,"2200",0.999358628911358,0.94186368643088,0.119201178531819,0.117819231095111
"149",149,"2204",0.669497442912956,0.349251925771186,0.0950073705668198,0.0904131364569623
"150",150,"2205",0.93330505895955,0.873930592746134,0.112644752681078,0.111756568038073
"151",151,"2206",0.0987826417604327,0.476511489242989,0.0714961958929396,0.0796654644682433
"152",152,"2207",0.633509521606991,0.795195824776642,0.093598943996498,0.0965765643530767
"153",153,"2208",0.245249253194363,0.619920430925352,0.0794301606136559,0.0868130792801559
"154",154,"2209",0.341132201396211,0.549836284038131,0.0837978632917879,0.0874564690044391
"155",155,"2210",0.0453098205019664,0.266951058960629,0.069195263783765,0.0733000648823056
"156",156,"2211",0.343066197061885,0.496613875158413,0.0839798801732585,0.086553135655784
"157",157,"2212",0.34303608474838,0.367411032465334,0.0838128737432159,0.0836210698980185
"158",158,"2213",0.0528840660861077,0.0709712030573489,0.0692850203599077,0.0658540721170833
"159",159,"2216",0.991557945370585,0.953291580333475,0.121335113120638,0.121766520914664
"160",160,"2217",0.417596762507761,0.784742438748101,0.0868564619928852,0.0930015769622748
"161",161,"2218",0.248677808659239,0.602772778329405,0.0803902503122281,0.0865762661387166
"162",162,"2219",0.932442592492609,0.931514102695495,0.11702860688448,0.128717952046879
"163",163,"2220",0.997968745126687,0.90073194255655,0.127024252546922,0.121402867592026
"164",164,"2221",0.770623428235174,0.718373601985526,0.102327007165421,0.101920230970694
"165",165,"2222",0.609026597984455,0.656140823261532,0.0943976859106239,0.0966805551194217
"166",166,"2223",0.251829383047072,0.457820555299649,0.0807968854698868,0.0838016110817256
"167",167,"2224",0.641682232726049,0.154918345311714,0.0954586997844345,0.0841054784218189
"168",168,"2225",0.820192062750627,0.367082670698017,0.109444596050718,0.0927883027303937
"169",169,"2226",0.120648586523444,0.100697266681507,0.0726772699340649,0.0673924026625845
"170",170,"2227",0.355082117286362,0.0687338671807218,0.0842749267142136,0.0743988930956355
"171",171,"2228",0.0411621691810679,0.0335114155736647,0.0667188298354592,0.0622880184232039
"172",172,"2229",0.0256438464553238,0.031207945919185,0.0671652519450025,0.0635507226320998
"173",173,"2230",0.260048660213556,0.0963174397935365,0.0816430818124653,0.0749510076703818
"174",174,"2232",0.00439047844809393,0.0149138850422705,0.0615845492376914,0.0607997322364419
"175",175,"2233",0.00531115085532619,0.00958323776116465,0.0604871093411427,0.0596918223259676
"176",176,"2234",0.084844472828148,0.0319429059936739,0.0728359026588149,0.0678067809858236
"177",177,"2250",0.0563348709094128,0.0227885836871839,0.0752881612830749,0.0716749162290508
"178",178,"2251",0.0827461839783183,0.0125723184973441,0.0723340788967595,0.0631224338567588
"179",179,"2257",0.0213951281939203,0.0167289193319357,0.0657502402683306,0.0572961893992415
"180",180,"2259",0.0336028179609535,0.0378918194251436,0.0725978147112979,0.0711341585384031
"181",181,"2260",0.0058774483739672,0.00407469312306175,0.0584288488433433,0.0529766045251356
"182",182,"2261",0.0072489454236867,0.0103328914901072,0.0669155513929334,0.063685164938693
"183",183,"2262",0.000619801019840049,0.00362043726362871,0.0516620188071768,0.0476312297395819
"184",184,"2263",0.428458025510959,0.0666804427387638,0.0871349467604653,0.0761678415728409
"185",185,"2264",0.715284635413031,0.556807818649419,0.0996148737728382,0.0965477237637537
"186",186,"2265",0.892579550321745,0.617542123512691,0.117112172702498,0.104424128301793
"187",187,"2280",0.0254169153563323,0.0223933027881619,0.0656681292369221,0.0610514514056793
"188",188,"2281",0.572417036906324,0.212890254434678,0.0931315952832355,0.081960642059458
"189",189,"2282",0.535858897902519,0.0748291797409693,0.0915190342082937,0.0752989022430648
"190",190,"2283",0.495876579252957,0.550965094456228,0.0894289660331686,0.0910857718877485
"191",191,"2285",0.00996263176304213,0.00536305660291103,0.0642375421281557,0.060084412122009
"192",192,"2287",0.00359507643128332,0.0165483654383691,0.0610400306636153,0.0604822726236236
"193",193,"2289",0.187472663657078,0.0166573250543939,0.0776841408325667,0.0675328579711268
"194",194,"2290",0.0171587619490802,0.00606460002340226,0.0670910925518108,0.0620418263802458
"195",195,"2291",0.0848891138467799,0.0220991026230684,0.0699412797014718,0.0609240870998786
"196",196,"2299",0.837647821111553,0.357762995387643,0.107089361611147,0.0938288683201066
"197",197,"2303",0.402386560336018,0.094882733850901,0.0859102704424394,0.0708836616224115
"198",198,"2304",0.543630537094913,0.396687123113974,0.0914059553507453,0.087924966132076
"199",199,"2305",0.0829480263833248,0.0264158686735009,0.0694907425312126,0.0631112731341391
"200",200,"2315",0.564202496853503,0.579259351260387,0.0928799504844594,0.0976306793663006
"201",201,"2318",0.355211392226336,0.286292987010421,0.084120214071295,0.0811983387723956
"202",202,"2319",0.617142206535931,0.532520858652455,0.0962370716987253,0.0956853813056823
"203",203,"2320",0.356063806333945,0.324011329560687,0.0852905426056609,0.0844626436005091
"204",204,"2321",0.0970368007517141,0.220120669939085,0.0711151991172337,0.0746758286254734
"205",205,"2322",0.041193731550458,0.0802637997309695,0.0672899162874482,0.0681430837756088
"206",206,"2323",0.492553487192094,0.321620031570068,0.0892308446790207,0.0866731390624659
"207",207,"2324",0.28422645700458,0.213462665042399,0.0820858359851756,0.0795658150384019
"208",208,"2325",0.876627958483133,0.439305214849928,0.104678246142161,0.0979422685834804
"209",209,"2327",0.895669222044227,0.72759534642284,0.114570913826369,0.11056911497265
"210",210,"2330",0.156780975872918,0.391938657028296,0.0768110050743802,0.080304098161398
"211",211,"2333",0.847099723135777,0.765817257278333,0.105065862274626,0.107617730699583
"212",212,"2335",0.647338921805396,0.481672117521788,0.0973769857212958,0.0928971323985451
"213",213,"2340",0.000470429892954538,0.0504425026244237,0.0597377326954833,0.0611271269589355
"214",214,"2346",0.771609756043343,0.611932252758784,0.107737063425477,0.100168884029942
"215",215,"2350",0.122444678789437,0.337241682429027,0.0749321882736818,0.0780523155821341
"216",216,"2360",0.34303608474838,0.148804520908515,0.0838128737432157,0.0742832548465181
"217",217,"2370",0.306127247082338,0.111589097852149,0.0814057248853073,0.0705116049453521
"218",218,"2380",0.143236672780601,0.294096116489023,0.0737897265524548,0.077897863687509
"219",219,"2388",0.540767546197054,0.73290671405142,0.0926153962193207,0.0981163445917333
"220",220,"2390",0.273332240241306,0.511719433643424,0.0802800351323216,0.0855969587274329
"221",221,"2400",0.615825433848702,0.808490854687853,0.0944509601877747,0.103434699465911
"222",222,"2428",0.151430144862701,0.0607573002361211,0.0749059303923305,0.0643468198358903
"223",223,"2429",0.624766762572997,0.360437239199977,0.0964019885762513,0.0881024998854977
"224",224,"2430",0.0462888147825543,0.0788626472949778,0.0695066107574274,0.0674905402901538
"225",225,"2431",0.651689709244166,0.741973450735813,0.0988887126878213,0.104849429261946
"226",226,"2440",0.687636833887102,0.846604141078131,0.0961482004280736,0.0994916981754608
"227",227,"2441",0.709495790453809,0.903367188674569,0.102766967405192,0.107189365119729
"228",228,"2443",0.925126516535056,0.67030354592462,0.123914859504195,0.111293359128466
"229",229,"2444",0.6528725686254,0.677061766380344,0.0937699372795303,0.0951108906917074
"230",230,"2446",0.379681848427248,0.566195186644971,0.0850241970529197,0.0889603048875168
"231",231,"2447",0.973163552469022,0.974567150728805,0.134031811687188,0.138409900740353
"232",232,"2448",0.845911796613931,0.951887669165578,0.110138051363282,0.12543817112947
"233",233,"2450",0.999490104816106,0.908942462107158,0.129919541565533,0.124488710425039
"234",234,"2452",0.209772144167795,0.617242069009835,0.0776558728099872,0.0866630830731191
"235",235,"2454",0.999473276727679,0.984685823313307,0.165050217139249,0.146065423689092
"236",236,"2456",0.0873729889300583,0.14642878895225,0.0701314939395492,0.0694700659456703
"237",237,"2460",0.164431843271295,0.141028466441746,0.0774174142645994,0.075695987364564
"238",238,"2464",0.574996195808986,0.332695618124695,0.094432142998016,0.0847508437036849
"239",239,"2470",0.0525426510502726,0.610846518484111,0.0673791990669746,0.0809392624322316
"240",240,"2472",0.908197294557824,0.994996930073296,0.122959860871633,0.165522064422843
"241",241,"2474",0.793383635300421,0.952186291837338,0.107640522015181,0.120538851232193
"242",242,"2477",0.67326549450789,0.992337186885922,0.098046160674928,0.127300075499625
"243",243,"2478",0.722751199912415,0.999506393449311,0.0975162218313468,0.120452795713831
"244",244,"2479",0.722333719612746,0.999928057316026,0.103170440913497,0.156737470964655
"245",245,"2480",0.999987103355493,0.999989500670952,0.141782291116549,0.149433463865236
"246",246,"2481",0.999839904728422,0.999999878114341,0.16250382447001,0.196689631387153
"247",247,"2482",0.999998696864161,0.999999998406748,0.223346566893319,0.250284569993055
"248",248,"2483",0.999986058803036,0.999999979087944,0.182556604211203,0.216719825702361
"249",249,"2484",0.999774626356435,0.999999501780942,0.153649760568478,0.161986290766312
"250",250,"2485",0.450577188758286,0.715138104916512,0.0879908016435209,0.097308460021612
"251",251,"2486",0.730266300706621,0.964213533931365,0.0971027186358348,0.105946831974295
"252",252,"2487",0.781520169134704,0.989319886449641,0.103631553162406,0.126039189294007
"253",253,"2488",0.917786435442994,0.99592036038434,0.122392633949002,0.159466326191022
"254",254,"2489",0.861357485734866,0.999131758260697,0.111145229265882,0.152141448004256
"255",255,"2500",0.533412330099531,0.413111511843045,0.0904045008460172,0.0885854399271259
"256",256,"2502",0.966926948730144,0.805092149099814,0.121751799609035,0.116774103781385
"257",257,"2505",0.642246797964888,0.598737198327918,0.0979560435671998,0.0970048033477626
"258",258,"2506",0.29281273307463,0.375091711446189,0.0807792825629199,0.0824671523553168
"259",259,"2508",0.324443446469818,0.119756292826587,0.0824542866054075,0.0750420026206024
"260",260,"2515",0.32837626547041,0.0928242200901531,0.0828014566891721,0.0717429833042476
"261",261,"2516",0.286290653148313,0.096123004376085,0.0804706941538953,0.0679967647675777
"262",262,"2517",0.105407696870372,0.0394482441725175,0.0716912244968807,0.0632622570876329
"263",263,"2518",0.0931948092769399,0.047833363398226,0.0718279941090725,0.0642216388385797
"264",264,"2519",0.174979937803005,0.124676686306442,0.0761335820191915,0.0706666828173478
"265",265,"2526",0.730078557821213,0.483688462652334,0.0999660146186312,0.0947302694877295
"266",266,"2527",0.00665459021650672,0.00777557481387459,0.0598973061232487,0.0573813189609927
"267",267,"2528",0.430957533948293,0.376495447712001,0.0872275683954462,0.0856573618244312
"268",268,"2529",0.0375844655448029,0.0373559465018161,0.0676346999191611,0.0636960704143282
"269",269,"2530",0.014796926886125,0.0542642493376266,0.0643663159791322,0.0633600251219069
"270",270,"2533",0.418185115657235,0.0754967466636948,0.0866373680639159,0.0734213324430239
"271",271,"2536",0.135646797197553,0.12186174351147,0.0738121136320238,0.0684146177578087
"272",272,"2537",0.584644847005949,0.366210444832176,0.0945066002773961,0.0864932202565491
"273",273,"2539",0.320637777904085,0.094834586478742,0.0825570579939749,0.070921293471473
"274",274,"2540",0.0203613512250358,0.0108107340744528,0.0669182865036157,0.0609926220626709
"275",275,"2541",0.0045605429174439,0.00594448336273967,0.0603412163318903,0.0542858449068638
"276",276,"2546",0.690914934589466,0.232645681769096,0.100998781586638,0.0831818968944826
"277",277,"2548",0.927309790283072,0.61476329576425,0.123229285525757,0.106751517730604
"278",278,"2549",0.827661250039166,0.479526736209562,0.113413030478818,0.097575447310441
"279",279,"2550",0.998920915170412,0.841704133494554,0.148170740529033,0.127301184849977
"280",280,"2557",0.305470755611843,0.212186638514262,0.0814923865647563,0.0788666137039069
"281",281,"2558",0.223974663737579,0.268175000638654,0.078160660039536,0.0784696789511852
"282",282,"2559",0.910803095483001,0.53947525989921,0.117449347205717,0.102974495708078
"283",283,"2560",0.860566616683814,0.373139379511196,0.0976000688634733,0.0950887411303134
"284",284,"2564",0.878993808011257,0.663093590927694,0.107916905971493,0.10389443018092
"285",285,"2565",0.724956759789097,0.549243542864914,0.0978569976675323,0.0952333543310137
"286",286,"2566",0.189444931585984,0.256468408829282,0.0790122464317917,0.0793761936446257
"287",287,"2567",0.00855578920784072,0.0780666696501119,0.0664601196238284,0.0669723103276999
"288",288,"2570",0.0207138498918473,0.0395392797855951,0.0681156902796676,0.0661650975327651
"289",289,"2572",0.583566992486798,0.369772176858587,0.0949011662699002,0.0875219606407951
"290",290,"2573",0.719422775795357,0.658163882163031,0.102480911528188,0.106059911182488
"291",291,"2575",0.196573234977693,0.121966642992067,0.0771948735616906,0.0732126138132678
"292",292,"2576",0.490156566379679,0.114649805768925,0.0898106648560406,0.0759814606242819
"293",293,"2577",0.223351130329016,0.0193198724636492,0.0779621322650684,0.0680943442373681
"294",294,"2580",0.680601985351776,0.330759257900867,0.0955888645296256,0.0901555485140775
"295",295,"2582",0.290160678889342,0.309115497988435,0.0812610088982835,0.0806636949395058
"296",296,"2590",0.377819725860046,0.917164117381525,0.0847374689017418,0.100131500999228
"297",297,"2594",0.110606150687389,0.0521666614139263,0.0715017013276564,0.0534322100840188
"298",298,"2600",0.648290309295763,0.494529713763923,0.0976972862935267,0.0929815345190858
"299",299,"2601",0.760034001953417,0.475731536302777,0.106066095689977,0.0955096923618705
"300",300,"2602",0.386018878159703,0.253380903699268,0.0858676290947439,0.0828576662622632
"301",301,"2603",0.417408950489868,0.571952877371366,0.0865789327181823,0.0912005709245667
"302",302,"2604",0.944021882081563,0.858219101500939,0.118589909410857,0.119629148284592
"303",303,"2605",0.406648559089524,0.43586244002239,0.0861139975634221,0.0866380739793264
"304",304,"2606",0.84688390673837,0.575265230868836,0.107870106183194,0.101089183249348
"305",305,"2607",0.228575663258981,0.27533449092442,0.0782114167768672,0.0775399453313414
"306",306,"2611",0.181615261043575,0.140439651075044,0.0780575829004303,0.0770443586937412
"307",307,"2612",0.730272344092577,0.579817106593133,0.101629174343697,0.0981623680674238
"308",308,"2614",0.2494524907395,0.112323904729971,0.0802133046433663,0.073099650938929
"309",309,"2615",2.94962401803378e-05,0.0150080426382286,0.0551872716322333,0.0573194137142609
"310",310,"2617",0.0733731542923102,0.0694778978630362,0.0727015299819296,0.0693453446692115
"311",311,"2620",0.581985233714602,0.403327614093282,0.0916010337723649,0.0896595629028357
"312",312,"2621",0.436541870461624,0.404645123135443,0.0874562132401778,0.0860638258504465
"313",313,"2640",0.01575532325346,0.376461750113867,0.0664070813146628,0.0730522647818901
"314",314,"2641",0.211385970662733,0.781938672435398,0.0781993849307418,0.0908037051753211
"315",315,"2646",0.400847057395373,0.366265797822999,0.0858077190672572,0.0836101021519065
"316",316,"2650",0.000114923794850341,0.0810350508432186,0.0574723920823876,0.0613930600943566
"317",317,"2680",0.300674187213607,0.276124155005967,0.0830350178181021,0.0822562504816694
"318",318,"2705",0.773142833193902,0.719920362708211,0.102770176793119,0.100728005889153
"319",319,"2710",0.324443446469818,0.517256653848381,0.0824542866054076,0.0879062225744699
"320",320,"2714",0.771609756043343,0.774560212639268,0.107737063425477,0.109489503109987
"321",321,"2720",0.593712051621384,0.493907528209881,0.0944108072779558,0.092336549791229
"322",322,"2745",0.00318408152721827,0.014376611010726,0.0596324491894048,0.0563560337379057
"323",323,"2747",0.284372828538127,0.616276695197544,0.0835521377291713,0.0864527157130306
"324",324,"2749",0.41410005897831,0.443137339591737,0.0866319997691788,0.0868845192791204
"325",325,"2750",0.0315483881839694,0.125640351646265,0.0713798520066015,0.0718372950720872
